epoch,neg_elbo,recon_loss,kl_div,elbo_decisiveness,elbo_accuracy,elbo_robustness,recon_decisiveness,recon_accuracy,recon_robustness,kl_decisiveness,kl_accuracy,kl_robustness
57.0,250.1440887451172,243.07652282714844,7.067561149597168,3.380627346238678e-47,2.3110472873881426e-109,1.3664884494994633e-229,8.674719085444528e-43,2.7115104814679253e-106,2.0877604906030004e-225,0.001167052926122147,0.0008523099221571179,0.0006343370697639144
58.0,249.35671997070312,242.22189331054688,7.134820461273193,4.987681512403247e-47,5.078642553222914e-109,3.4844039956154955e-233,7.967847540514461e-43,6.373248106195844e-106,5.8966150564819355e-229,0.0010936909062282624,0.0007968687972912288,0.0005890217900506418
59.0,249.35794067382812,242.27725219726562,7.080684185028076,1.2418435516998773e-47,5.072487639402508e-109,3.7902771356433784e-229,1.669975100171327e-43,6.030079440245964e-106,6.013274292234341e-225,0.0011593957493574592,0.0008411974816696027,0.0006225662914097509
60.0,252.80630493164062,245.6988983154297,7.107411861419678,2.6518893968062527e-48,1.6129213726942823e-110,7.946970685309063e-241,6.271139215882111e-44,1.969350207066235e-107,1.1674721876067932e-236,0.0011269230568061576,0.0008190119598367732,0.0006001838184172493
61.0,250.05755615234375,242.94432067871094,7.1132307052612305,1.2728134048494162e-47,2.5199227096047206e-109,6.079789569400556e-229,2.1806545888167615e-43,3.0947373997090206e-106,8.506945335095354e-225,0.0011140479783067745,0.0008142605927862135,0.0006078085014231876
62.0,250.18472290039062,242.99842834472656,7.186293601989746,1.2172384532101384e-47,2.21899883415717e-109,2.457996138186568e-229,2.358555499111334e-43,2.9317366555705606e-106,4.156759997996637e-225,0.0010485079028226777,0.0007568888665156464,0.0005551933687067796
63.0,250.36866760253906,243.22369384765625,7.144968032836914,1.0041642777028462e-47,1.8461714356535975e-109,4.3487582438193495e-235,1.6018099920279824e-43,2.3404122486957324e-106,7.028991049935589e-231,0.0011042296792561903,0.000788823181335866,0.0005770072650505289
64.0,252.77752685546875,245.75375366210938,7.023766994476318,4.905064668883348e-47,1.6600547130129305e-110,2.899464948955475e-244,9.738164676088781e-43,1.8642574959226084e-107,2.985081448341792e-240,0.0012058893354403456,0.0008904642822376823,0.0006714504305465825
65.0,250.740966796875,243.51675415039062,7.224207878112793,3.681012283747468e-49,1.2722839096533109e-109,5.305974512843434e-234,1.0774752006904948e-44,1.7458932446782446e-106,8.140589849941619e-230,0.0010228825365355056,0.0007287294990867497,0.0005280129633612535
66.0,252.42921447753906,245.3520965576172,7.077117919921875,5.364844923666818e-48,2.3517222816689943e-110,1.857134638941932e-231,7.949700078549886e-44,2.7857310138179374e-107,2.2943750782827087e-227,0.0011544492008252803,0.0008442029291427828,0.0006334599070000838
67.0,251.8877410888672,244.64662170410156,7.24111795425415,3.346346701170431e-48,4.041519830679387e-110,1.8952032224982393e-240,9.073616168737557e-44,5.640563323278638e-107,3.0067637803331924e-236,0.0009936075276692877,0.0007165099652369903,0.0005242963439203052
68.0,252.77252197265625,245.65151977539062,7.121004104614258,3.0559573932476025e-48,1.6683471114061618e-110,4.756606453849985e-242,7.62545668862112e-44,2.0649014380765962e-107,5.396187510269238e-238,0.0010982057209522693,0.0008079548401884883,0.000607294072661071
69.0,252.4763946533203,245.19129943847656,7.28509521484375,5.078446046120708e-49,2.2432919199128493e-110,3.0326380699027745e-234,1.1528416615621007e-44,3.271616247920432e-107,4.524012218964024e-230,0.0009600642273965608,0.0006856830844200554,0.0005000915391807885
70.0,251.24578857421875,244.026123046875,7.219659328460693,5.77581857666008e-48,7.679538545333249e-110,2.906545525234425e-231,1.189063024938644e-43,1.0490430511166647e-106,4.499321420823737e-227,0.0010290976541802333,0.0007320518006538163,0.0005374529501155061
71.0,252.61184692382812,245.2902069091797,7.321645259857178,2.977506654364171e-48,1.9591509003696915e-110,6.572787135653818e-241,1.0875894727702205e-43,2.963589866995127e-107,9.722659133452415e-237,0.0009332438293959936,0.0006610735588579126,0.0004771984878013817
72.0,253.46031188964844,246.17269897460938,7.287611484527588,6.9769511052756795e-50,8.386482245228807e-111,3.6847436956422494e-238,1.7932433701157152e-45,1.22616586288199e-107,5.27288120171745e-234,0.0009571047222899105,0.0006839598539725434,0.0005039701857262036
73.0,252.36280822753906,244.98175048828125,7.381058692932129,2.588440113188387e-50,2.5131958453487574e-110,8.291146993897128e-234,1.0932069189245396e-45,4.034404197909613e-107,1.3814686556213324e-229,0.0008850209885431799,0.0006229410148469876,0.00045345899916160806
74.0,252.36424255371094,244.96897888183594,7.395265579223633,3.7378053685016305e-48,2.509622340374836e-110,6.523100957501238e-240,9.255327701928047e-44,4.0863126604922934e-107,1.1071522636700508e-235,0.0008649021031637055,0.0006141532841181335,0.0004498838082654065
75.0,253.37286376953125,245.98109436035156,7.39177131652832,9.448195489537596e-49,9.152926815879103e-111,3.76800214406992e-234,2.8844171778349896e-44,1.4851328803735892e-107,6.15422047274244e-230,0.0008862377072886887,0.000616303560229348,0.00044058986323773533
76.0,253.4639434814453,246.20895385742188,7.254992961883545,1.6280415509048529e-49,8.356168019110374e-111,1.00133722584064e-235,5.25254499864102e-45,1.1825254056553957e-107,1.1762090783497684e-231,0.0009840938998225191,0.000706637504712134,0.0005262832708507157
77.0,252.67828369140625,245.50222778320312,7.176048278808594,1.0343696778266998e-47,1.8332539472113238e-110,7.764129599314311e-242,2.895046544581246e-43,2.397401290365195e-107,7.695325145158148e-238,0.001045102614518749,0.0007646838076624517,0.0005796616756858386
78.0,253.24362182617188,245.90679931640625,7.336829662322998,1.1634977004901592e-49,1.041567658241991e-110,2.3397401998959684e-236,5.5479562157417516e-45,1.5996765239322394e-107,3.51795491219083e-232,0.0009294650253914898,0.0006511114232530351,0.00046913348737422306
79.0,254.5994415283203,247.15496826171875,7.444466590881348,5.819499725655909e-48,2.684518798517907e-111,1.8417591952553893e-244,1.9042697156963305e-43,4.591526436029003e-108,2.880464923055958e-240,0.0008310240449882333,0.0005846680479617674,0.0004251612171816581
80.0,254.4479217529297,247.09230041503906,7.355625152587891,1.299904945382227e-50,3.1237734778945234e-111,2.6806704733204503e-245,4.022704814544121e-46,4.888625737239779e-108,3.011775279819598e-241,0.0008772197102783981,0.00063898806040698,0.0004795067093256868
81.0,253.3963623046875,245.95115661621094,7.445212364196777,8.945066743085462e-49,8.940510233310504e-111,4.300203866028189e-241,2.6297148815161104e-44,1.5303007071265152e-107,7.942249800000914e-237,0.0008448829494530203,0.0005842322487126262,0.00041813964222645544
82.0,253.67286682128906,246.1949005126953,7.477969646453857,1.093021154636411e-48,6.780652285150517e-111,9.566283458448479e-239,3.601212325468073e-44,1.1992577531036559e-107,1.6606345482420076e-234,0.0008114906085694113,0.0005654040816165111,0.0004056916068150942
83.0,253.479248046875,246.05850219726562,7.420746803283691,1.1177341548421527e-47,8.229380563723382e-111,7.570156535781219e-241,2.8996869205085465e-43,1.3745383985146204e-107,1.2226350853082139e-236,0.0008548675873978541,0.0005987013947821553,0.0004358905620084038
84.0,254.52191162109375,247.05047607421875,7.471433639526367,3.111916436740667e-48,2.9009283049283323e-111,4.6989519923618554e-241,1.097584741161423e-43,5.0972924699800256e-108,7.892955451993502e-237,0.0008165794546307346,0.0005691116062131119,0.00041071651051231324
85.0,255.59170532226562,248.25039672851562,7.341310024261475,6.847779577313787e-48,9.952316967338666e-112,5.73033468346575e-255,2.218626671548372e-43,1.5353764727189544e-108,6.370389152318367e-251,0.0009008853561104039,0.0006482004344976279,0.0004816619182411027
86.0,254.9560546875,247.63401794433594,7.322041988372803,1.0511070504991674e-48,1.8792422043366517e-111,8.698383858256137e-246,3.773578638296752e-44,2.8438403998578262e-108,8.816807502818997e-242,0.0009241860898785912,0.0006608114169946409,0.00048637025338877857
87.0,253.3301239013672,246.04127502441406,7.288849830627441,1.1100531959018092e-49,9.552759823553486e-111,5.7203553987035117e-244,2.5817520263915174e-45,1.398415264039784e-107,6.966068047535801e-240,0.0009719887300658146,0.0006831132403372869,0.0005048167796984378
88.0,253.9774169921875,246.5823974609375,7.39501428604126,1.0138201418839391e-48,5.000499096737523e-111,1.285774398230512e-246,2.4593411221303087e-44,8.140049688235614e-108,1.6500951843008475e-242,0.000866781717812673,0.000614308178482559,0.0004535125240899349
89.0,255.83871459960938,248.41639709472656,7.422321796417236,1.8314817799965093e-48,7.774278128957444e-112,1.9772796232861134e-246,7.3022655201982925e-44,1.3005687463379736e-108,2.2831133183665764e-242,0.0008479992921594093,0.000597759876273173,0.00043260877201213197
90.0,255.821533203125,248.2654266357422,7.556111812591553,2.6784942166118946e-49,7.908856560456897e-112,2.1392461030897405e-245,1.0961689750340937e-44,1.512485996127901e-108,3.152316318747282e-241,0.0007565314149886828,0.0005229044487489044,0.0003757066143973533
91.0,255.73654174804688,248.2477569580078,7.488791465759277,6.533998142055722e-48,8.610579086478876e-112,8.324950333626064e-252,3.097505168404541e-43,1.5394759364708932e-108,1.0124312642582409e-247,0.0008009973426291113,0.0005593188488686486,0.00040118490453314805
92.0,254.6219024658203,247.08998107910156,7.531916618347168,1.2011752108891802e-47,2.62491956906894e-111,1.1554121935173367e-249,3.893328505996165e-43,4.89988373545996e-108,1.4575933797187489e-245,0.0007573000204427717,0.0005357105822884468,0.0003946129939964788
93.0,256.0697326660156,248.6136474609375,7.456070423126221,1.5523432225125487e-50,6.170835209913249e-112,1.7565624848581094e-238,5.6841121727297e-46,1.0677610470286966e-108,2.0764515900833472e-234,0.0008185214331165242,0.0005779228627121268,0.0004250547371285334
94.0,255.01051330566406,247.42152404785156,7.588982582092285,3.1420975228878324e-50,1.7797129674342018e-111,3.825412624873976e-239,1.9604892031001893e-45,3.5172520972114655e-108,5.551656463044396e-235,0.0007326546940829482,0.0005059952821821298,0.0003650556369098287
95.0,255.21595764160156,247.52984619140625,7.686110973358154,2.796171767862852e-49,1.4491568654434618e-111,5.202403238964069e-241,1.3997665384214087e-44,3.156100754727003e-108,8.625608800172811e-237,0.0006730293883718591,0.0004591605205483444,0.0003245326637030067
96.0,256.522216796875,249.07456970214844,7.447659969329834,7.112738941418496e-48,3.92466309822519e-112,2.485706189295205e-247,2.4154775220574e-43,6.734107092983826e-109,2.690217623347625e-243,0.0008239332685560032,0.0005828037843820809,0.00042784643740305335
97.0,256.9068603515625,249.501953125,7.40491247177124,1.054272852101732e-46,2.671620960234662e-112,6.205386394600818e-254,4.6364409602827464e-42,4.392254795192498e-109,6.20517274179172e-250,0.0008700888607103144,0.0006082572812394304,0.0004358296359144904
98.0,255.20761108398438,247.70274353027344,7.504868984222412,7.338317931184979e-48,1.4612997354369688e-111,1.1259225470083534e-239,1.7645458925917321e-43,2.6549858933819146e-108,1.667928591571312e-235,0.0007986690709016072,0.0005503983049701147,0.0003968468574570438
99.0,255.5350341796875,248.03253173828125,7.502505302429199,3.4413418934130873e-47,1.053308815391201e-111,8.705637058279225e-246,1.2799317356975649e-42,1.909203935562194e-108,1.0601833614007712e-241,0.0007963542116544499,0.0005517005259477618,0.0003970647349918599
100.0,256.64617919921875,249.1185760498047,7.527599334716797,7.893490182999983e-48,3.467241074334739e-112,1.3270876020217018e-248,4.103914349952282e-43,6.444348676974356e-109,1.5274963422409613e-244,0.0007804413715526392,0.0005380281620582085,0.00038031690752477306
101.0,256.6805725097656,249.11692810058594,7.563643932342529,3.6023586092849924e-47,3.3500173369695727e-112,2.1509504197616697e-251,1.7777858655462535e-42,6.4549919000777525e-109,2.8823884653244964e-247,0.0007635438636822388,0.0005189808738457425,0.00036390596931490344
102.0,256.27532958984375,248.7357940673828,7.539527893066406,4.617012254311004e-49,5.023852094547385e-112,3.669180597235865e-243,1.3479337561434623e-44,9.449573657470934e-109,5.278115073550927e-239,0.0007896630239233855,0.0005316485459188396,0.00037116827757533366
103.0,256.2506103515625,248.75721740722656,7.493401527404785,8.20525818962821e-48,5.149476354036415e-112,1.634732248620873e-250,2.8814464175005465e-43,9.249234998822982e-109,2.0115493161184192e-246,0.0008131337989991473,0.0005567461908678594,0.0003968665116348471
104.0,256.5009460449219,248.9885711669922,7.51237678527832,2.92841092635267e-49,4.0091791304819174e-112,2.428590403964325e-239,7.167929329681243e-45,7.3390377123795e-109,3.3565825194412754e-235,0.0008045542914382545,0.0005462813092947074,0.00038561094733744296
